cloud_h2d_tp_ms,cloud_d2h_ms,cloud_worker_ms,cloud_body_read_ms,cloud_unpack_ms,cloud_executor_ms,cloud_dispatch_ms,rows,activation_bytes,upload_wire_bytes,download_wire_bytes,enterprise_d2h_ms,enterprise_pack_ms,rpc_ms,enterprise_unpack_ms,enterprise_h2d_tp_ms,gpu_ready_rtt_ms,cloud_pack_ms,upload_path_ms,download_path_ms,http_transport_ms,cloud_ipc_residual_ms,validation_ok,variant,pass_id,sample,warmup
0.230523,0.049179,0.279702,0.03407,0.032146,0.508019,0.035856,4,32768,32913,33092,0.067328,0.04076,11.343934,0.037978,0.22145,11.711556,0.033146,5.369548,5.362897,10.732445,0.228317,True,stage1,1,6,False
0.21133,0.044965,0.256295,0.033035,0.033506,0.480947,0.040191,4,32768,32913,33092,0.06878,0.041638,11.291001,0.036275,0.213388,11.65118,0.031802,5.356765,5.345596,10.702361,0.22465200000000002,True,stage1,1,7,False
0.222162,0.046814,0.268976,0.037138,0.035387,0.497521,0.040961,4,32768,32913,33093,0.067594,0.041356,11.347735,0.036654,0.2267,11.720145,0.042806,5.376485,5.352211,10.728696,0.228545,True,stage1,1,8,False
0.213825,0.044964,0.258789,0.034481,0.033486,0.479853,0.042478,4,32768,32913,33093,0.06479,0.040902,11.302145,0.037647,0.221103,11.666673,0.032929,5.35476,5.356346,10.711106000000001,0.22106399999999998,True,stage1,1,9,False
0.220131,0.046384,0.266515,0.036984,0.034829,0.494321,0.045255,4,32768,32913,33093,0.066949,0.042595,11.343934,0.035996,0.217079,11.706648,0.046345,5.374363,5.346396,10.720759000000001,0.227806,True,stage1,1,10,False
1.264645,0.678818,1.943463,5.257697,1.18199,5.545011,0.079926,1024,8388608,8388766,8388942,0.78761,0.931036,30.331901,1.25509,1.489266,34.795033,0.96895,10.778296,11.773805,22.552101,3.6015479999999997,True,stage1,1,3,False
1.260164,0.64023,1.900394,5.245191,1.168782,5.515898,0.097903,1024,8388608,8388766,8388942,0.771343,0.933987,30.353475,1.226776,1.472768,34.758529,1.026659,10.788332,11.751487,22.539819,3.615504,True,stage1,1,4,False
1.251681,0.655282,1.906963,5.240132,1.183535,5.516629,0.089619,1024,8388608,8388766,8388943,0.761687,0.931571,30.27033,2.274111,1.472855,35.710715,0.967409,10.768697,11.740536,22.509233000000002,3.609666,True,stage1,1,5,False
1.255469,0.643194,1.898663,5.254849,1.194905,5.48915,0.088545,1024,8388608,8388766,8388942,0.77267,1.086743,30.275634,1.277493,1.503114,34.915789,0.977012,10.780501,11.74151,22.522011,3.5904870000000004,True,stage1,1,6,False
1.250196,0.665768,1.915964,5.246991,1.185595,5.509203,0.089278,1024,8388608,8388766,8388943,0.775458,1.095766,30.322872,1.242809,1.518092,34.955157,0.967621,10.784803,11.782459,22.567262,3.5932390000000005,True,stage1,1,7,False
1.256081,0.653497,1.909578,5.23803,1.202472,5.505634,0.091292,1024,8388608,8388766,8388942,0.78089,1.092815,30.281173,1.236773,1.498426,34.890277,0.975133,10.767145,11.735307,22.502451999999998,3.596056,True,stage1,1,8,False
1.263659,0.646123,1.909782,5.251144,1.171147,5.513896,0.088303,1024,8388608,8388766,8388943,0.77286,1.088885,30.328491,1.25484,1.51226,34.957511,0.98434,10.794974,11.771791,22.566765,3.604114,True,stage1,1,9,False
1.231808,0.66067,1.892478,5.253683,1.190361,5.491791,0.091949,1024,8388608,8388766,8388942,0.783126,1.102072,32.735463,1.349374,1.389963,37.360184,0.961052,10.790227,14.198199,24.988426,3.599313,True,stage1,1,10,False
17.110093,67.465502,84.575595,150.099197,38.720396,149.186353,0.10488,16384,134217728,134217891,134218074,9.331358,66.878727,610.586539,10.986978,17.805568,715.589471,67.57247,156.024506,198.97214,354.996646,64.61075799999999,True,stage1,1,3,False
17.084005,67.442008,84.526013,140.08299,38.403343,149.149035,0.10155,16384,134217728,134217891,134218073,12.730196,67.188803,600.159591,11.089581,18.341737,709.510116,67.266849,145.890285,199.342483,345.23276799999996,64.62302199999999,True,stage1,1,4,False
17.21381,69.165637,86.379447,152.309673,38.701518,150.967336,0.104203,16384,134217728,134217891,134218074,9.271634,67.278156,614.554625,11.01754,17.826886,719.949203,67.241713,157.967424,199.564649,357.53207299999997,64.58788899999999,True,stage1,1,5,False
17.236056,67.829506,85.065562,144.313393,39.276753,149.709689,0.106226,16384,134217728,134217891,134218075,9.321489,66.937765,605.639645,11.078562,18.080983,711.058735,67.068918,150.211256,199.261067,349.47232299999996,64.644127,True,stage1,1,6,False
17.304483,67.494206,84.798689,152.15691,39.327969,149.496654,0.105132,16384,134217728,134217891,134218074,8.955866,67.219351,614.212786,10.986047,17.837132,719.211484,67.954309,157.964973,199.357843,357.322816,64.69796500000001,True,stage1,1,7,False
17.260872,67.552886,84.813758,140.262504,38.909662,149.421504,0.105428,16384,134217728,134217891,134218075,9.282309,67.437574,600.583096,10.985928,17.7338,706.02291,67.496629,145.963558,198.68066,344.644218,64.60774599999999,True,stage1,1,8,False
17.163585,67.487802,84.651387,151.247271,39.295778,149.269978,0.104912,16384,134217728,134217891,134218075,8.853639,66.579992,611.935059,10.984948,17.580205,715.93433,67.548921,156.898354,198.811164,355.709518,64.61859100000001,True,stage1,1,9,False
17.128028,67.414199,84.542227,139.435835,38.459442,149.02316,0.104787,16384,134217728,134217891,134218074,8.869922,66.471436,598.23755,11.008846,17.674779,702.26275,67.317156,145.07183,198.25404,343.32587,64.480933,True,stage1,1,10,False
0.234516,0.056067,0.290583,0.069569,0.039758,0.531225,0.051429,16,131072,131220,131399,0.077262,0.047829,11.49644,0.040357,0.261884,11.923876,0.038211,5.415536,5.417931,10.833467,0.24064199999999997,True,stage1,1,3,False
0.25445,0.057174,0.311624,0.066103,0.038506,0.549459,0.04891,16,131072,131220,131397,0.073868,0.047981,11.496087,0.039966,0.252811,11.91081,0.037493,5.410433,5.408855,10.819288,0.23783500000000002,True,stage1,1,4,False
0.237951,0.054806,0.292757,0.065494,0.03862,0.526065,0.053224,16,131072,131220,131398,0.077836,0.044007,11.48266,0.039487,0.258427,11.902528,0.036991,5.417554,5.407843,10.825396999999999,0.23330800000000002,True,stage1,1,5,False
0.248977,0.055074,0.304051,0.063992,0.037904,0.537938,0.046374,16,131072,131220,131399,0.076792,0.048249,11.472392,0.0396,0.265244,11.902372,0.036204,5.401256,5.410452,10.811708,0.233887,True,stage1,1,6,False
0.232761,0.055273,0.288034,0.063794,0.039563,0.527713,0.047786,16,131072,131220,131399,0.08193,0.049456,11.44843,0.039517,0.256792,11.876209,0.038171,5.390924,5.402025,10.792949,0.23967899999999998,True,stage1,1,7,False
0.244333,0.055069,0.299402,0.063157,0.038504,0.536478,0.046099,16,131072,131220,131399,0.076833,0.046789,11.479515,0.040283,0.25378,11.897299,0.037811,5.39306,5.425355,10.818415,0.237076,True,stage1,1,8,False
0.257065,0.054442,0.311507,0.062879,0.041705,0.544758,0.046684,16,131072,131220,131399,0.079801,0.046903,11.461799,0.03959,0.256597,11.884782,0.03702,5.3941,5.395331,10.789431,0.233251,True,stage1,1,9,False
0.249657,0.054776,0.304433,0.063821,0.039907,0.544211,0.047535,16,131072,131220,131399,0.077664,0.047488,11.487611,0.044042,0.266766,11.923663,0.038008,5.398845,5.416718,10.815563000000001,0.239778,True,stage1,1,10,False
8.70602,18.834007,27.540027,74.390679,12.327929,52.844533,0.092199,8192,67108864,67109024,67109205,4.555221,33.31325,274.268244,12.073452,8.878871,333.08933,33.775694,79.995582,95.227342,175.22292399999998,25.304506,True,stage1,1,3,False
8.780986,18.949051,27.730037,68.971267,12.272036,52.396635,0.0931,8192,67108864,67109024,67109204,4.563844,33.332916,268.425616,12.092107,8.900283,327.314976,33.760954,74.599168,95.297606,169.896774,24.666598000000004,True,stage1,1,4,False
8.764362,20.124631,28.888993,74.479827,12.342955,54.13144,0.091834,8192,67108864,67109024,67109205,4.572937,33.42053,275.241643,11.887452,8.837005,333.959773,33.811297,80.104767,94.754114,174.858881,25.242447,True,stage1,1,5,False
8.795486,18.853053,27.648539,69.345363,12.249638,52.514813,0.090834,8192,67108864,67109024,67109206,4.403118,33.033759,268.494791,11.799653,8.78305,326.514508,33.764144,74.982256,94.888177,169.870433,24.866273999999997,True,stage1,1,6,False
8.695298,18.888733,27.584031,74.327182,12.314967,52.797541,0.089396,8192,67108864,67109024,67109206,4.441832,33.058984,274.116629,11.872255,8.803761,332.293611,33.875066,79.945592,95.088743,175.034335,25.213510000000003,True,stage1,1,7,False
8.747944,18.850857,27.598801,68.906933,12.347892,52.399666,0.092611,8192,67108864,67109024,67109206,4.4037,33.061395,268.250732,11.912028,8.832098,326.460166,33.876024,74.52449,95.004017,169.528507,24.800865,True,stage1,1,8,False
8.752148,18.880919,27.633067,75.222075,12.345637,52.816194,0.091203,8192,67108864,67109024,67109206,4.408092,33.073531,275.489936,12.055354,8.888569,333.915857,34.042871,80.845671,95.343093,176.188764,25.183127000000002,True,stage1,1,9,False
8.743919,18.853467,27.597386,68.574191,12.337325,52.376324,0.093927,8192,67108864,67109024,67109206,4.56835,33.429441,268.178941,12.062399,8.920838,327.160253,33.830438,74.185325,95.350788,169.536113,24.778937999999997,True,stage1,1,10,False
