topology,observed_time_ns,gpu_index,role,dcgm_1001_gr_active,dcgm_1002_sm_active,dcgm_1005_dram_active,dcgm_1009_pcie_tx_bytes,dcgm_1010_pcie_rx_bytes,dcgm_155_power,dcgm_100_sm_clock,dcgm_101_mem_clock,dcgm_203_gpu_util,dcgm_204_mem_util,dcgm_252_fb_used
tp_2_2,1788598183150118792,2,cloud,0.24,0.109,0.103,76670395.0,550311462.0,124.614,1695.0,6251.0,15.0,12.0,4812.0
tp_2_2,1788598183150124749,3,cloud,0.278,0.109,0.103,106351302.0,823989790.0,102.516,1695.0,6251.0,44.0,16.0,4812.0
tp_2_2,1788598184151078149,0,enterprise,0.075,0.054,0.051,27282134.0,19583737.0,97.553,1695.0,6251.0,9.0,8.0,2614.0
tp_2_2,1788598184151115956,1,enterprise,0.13,0.054,0.051,55201990.0,405440881.0,90.742,1695.0,6251.0,11.0,5.0,2614.0
tp_2_2,1788598184151126666,2,cloud,0.176,0.111,0.106,26822407.0,89040240.0,124.171,1695.0,6251.0,18.0,15.0,4812.0
tp_2_2,1788598184151132666,3,cloud,0.351,0.114,0.106,157407112.0,1278647792.0,102.162,1695.0,6251.0,29.0,11.0,4812.0
tp_2_2,1788598185152086116,0,enterprise,0.076,0.054,0.052,26415697.0,19994840.0,97.416,1695.0,6251.0,6.0,5.0,2614.0
tp_2_2,1788598185152125238,1,enterprise,0.128,0.054,0.052,52965211.0,384383740.0,91.171,1695.0,6251.0,15.0,7.0,2614.0
tp_2_2,1788598185152135532,2,cloud,0.197,0.11,0.105,42814377.0,243932793.0,124.258,1695.0,6251.0,19.0,11.0,4812.0
tp_2_2,1788598185152141704,3,cloud,0.31,0.112,0.105,130442323.0,1028779085.0,102.07,1695.0,6251.0,36.0,16.0,4812.0
tp_2_2,1788598186153043755,0,enterprise,0.076,0.054,0.052,26392433.0,19951901.0,97.415,1695.0,6251.0,6.0,5.0,2614.0
tp_2_2,1788598186153080055,1,enterprise,0.13,0.054,0.052,54757723.0,400802748.0,90.92,1695.0,6251.0,13.0,6.0,2614.0
tp_2_2,1788598186153089853,2,cloud,0.171,0.112,0.106,22220808.0,56937352.0,123.832,1695.0,6251.0,18.0,14.0,4812.0
tp_2_2,1788598186153095725,3,cloud,0.341,0.114,0.106,152627120.0,1236257970.0,102.715,1695.0,6251.0,38.0,14.0,4812.0
tp_2_2,1788598187154089224,0,enterprise,0.073,0.052,0.05,25433163.0,19502784.0,98.121,1695.0,6251.0,9.0,8.0,2614.0
tp_2_2,1788598187154127306,1,enterprise,0.127,0.052,0.05,55106425.0,398729661.0,91.085,1695.0,6251.0,15.0,7.0,2614.0
tp_2_2,1788598187154137832,2,cloud,0.169,0.112,0.107,20457988.0,30375407.0,122.105,1695.0,6251.0,16.0,13.0,4812.0
tp_2_2,1788598187154144498,3,cloud,0.356,0.115,0.107,162662874.0,1315269347.0,101.749,1695.0,6251.0,34.0,13.0,4812.0
tp_2_2,1788598188155104741,0,enterprise,0.076,0.054,0.052,26652891.0,21779668.0,98.088,1695.0,6251.0,6.0,5.0,2614.0
tp_2_2,1788598188155142886,1,enterprise,0.128,0.054,0.052,52834256.0,383250068.0,90.996,1695.0,6251.0,14.0,7.0,2614.0
tp_2_2,1788598188155153126,2,cloud,0.169,0.112,0.107,19364066.0,30354758.0,122.982,1695.0,6251.0,14.0,12.0,4812.0
tp_2_2,1788598188155159083,3,cloud,0.353,0.115,0.107,159583779.0,1297597712.0,102.976,1695.0,6251.0,39.0,16.0,4812.0
tp_2_2,1788598189156102082,0,enterprise,0.082,0.054,0.052,31717889.0,67822523.0,96.76,1695.0,6251.0,7.0,6.0,2614.0
tp_2_2,1788598189156142448,1,enterprise,0.116,0.054,0.052,43720813.0,301378649.0,91.147,1695.0,6251.0,11.0,6.0,2614.0
tp_2_2,1788598189156152814,2,cloud,0.166,0.11,0.105,20139721.0,29880884.0,122.596,1695.0,6251.0,19.0,15.0,4812.0
tp_2_2,1788598189156158382,3,cloud,0.346,0.113,0.106,157316415.0,1278749396.0,102.342,1695.0,6251.0,29.0,13.0,4812.0
tp_2_2,1788598190157095565,0,enterprise,0.075,0.053,0.051,27379215.0,20626788.0,97.342,1695.0,6251.0,8.0,7.0,2614.0
tp_2_2,1788598190157132803,1,enterprise,0.125,0.054,0.051,50688695.0,364349447.0,90.716,1695.0,6251.0,14.0,7.0,2614.0
tp_2_2,1788598190157142526,2,cloud,0.172,0.11,0.105,24157975.0,76276081.0,121.589,1695.0,6251.0,14.0,11.0,4812.0
tp_2_2,1788598190157148766,3,cloud,0.344,0.112,0.104,155998119.0,1259092296.0,101.394,1695.0,6251.0,37.0,14.0,4812.0
tp_2_2,1788598191158053428,0,enterprise,0.073,0.052,0.05,25186938.0,16444600.0,97.605,1695.0,6251.0,6.0,5.0,2614.0
tp_2_2,1788598191158067246,1,enterprise,0.127,0.053,0.05,53702130.0,394151461.0,90.629,1695.0,6251.0,13.0,7.0,2614.0
tp_2_2,1788598191158075344,2,cloud,0.171,0.112,0.107,20712335.0,42646277.0,122.662,1695.0,6251.0,19.0,14.0,4812.0
tp_2_2,1788598191158080880,3,cloud,0.358,0.115,0.107,164296716.0,1340103133.0,102.47,1695.0,6251.0,34.0,14.0,4812.0
tp_2_2,1788598192159065988,0,enterprise,0.076,0.054,0.052,26270391.0,18977784.0,98.553,1695.0,6251.0,9.0,8.0,2614.0
tp_2_2,1788598192159108513,1,enterprise,0.13,0.054,0.051,55174554.0,404978943.0,90.024,1695.0,6251.0,10.0,5.0,2614.0
tp_2_2,1788598192159119389,2,cloud,0.169,0.112,0.107,20442564.0,30355253.0,122.22,1695.0,6251.0,19.0,15.0,4812.0
tp_2_2,1788598192159132145,3,cloud,0.366,0.115,0.107,169168264.0,1383621011.0,102.156,1695.0,6251.0,29.0,10.0,4812.0
tp_2_2,1788598193160057354,0,enterprise,0.075,0.054,0.052,26085350.0,17085553.0,97.369,1695.0,6251.0,8.0,7.0,2614.0
tp_2_2,1788598193160095663,1,enterprise,0.133,0.054,0.052,56325283.0,414551844.0,91.335,1695.0,6251.0,14.0,7.0,2614.0
tp_2_2,1788598193160105539,2,cloud,0.178,0.111,0.106,27184931.0,101991128.0,122.033,1695.0,6251.0,14.0,11.0,4812.0
tp_2_2,1788598193160111154,3,cloud,0.336,0.114,0.107,147872803.0,1183656293.0,101.671,1695.0,6251.0,38.0,14.0,4812.0
tp_2_2,1788598194161038736,0,enterprise,0.077,0.054,0.052,27140140.0,26485824.0,97.713,1695.0,6251.0,6.0,5.0,2614.0
tp_2_2,1788598194161075634,1,enterprise,0.13,0.054,0.052,55551032.0,399354302.0,90.709,1695.0,6251.0,15.0,7.0,2614.0
tp_2_2,1788598194161086547,2,cloud,0.169,0.111,0.106,20021203.0,37368262.0,122.949,1695.0,6251.0,17.0,13.0,4812.0
tp_2_2,1788598194161092319,3,cloud,0.348,0.114,0.106,156077653.0,1267077183.0,102.753,1695.0,6251.0,37.0,16.0,4812.0
tp_2_2,1788598195162003415,0,enterprise,0.079,0.054,0.052,29148507.0,44848832.0,97.706,1695.0,6251.0,10.0,8.0,2614.0
tp_2_2,1788598195162049158,1,enterprise,0.123,0.054,0.052,49524012.0,353836137.0,90.416,1695.0,6251.0,10.0,5.0,2614.0
tp_2_2,1788598195162059199,2,cloud,0.173,0.11,0.105,25104347.0,74283003.0,121.652,1695.0,6251.0,20.0,16.0,4812.0
tp_2_2,1788598195162067233,3,cloud,0.346,0.113,0.105,154850268.0,1257445795.0,101.933,1695.0,6251.0,31.0,11.0,4812.0
tp_2_2,1788598196163001859,0,enterprise,0.077,0.053,0.051,27692958.0,32149231.0,98.035,1695.0,6251.0,9.0,8.0,2614.0
tp_2_2,1788598196163040680,1,enterprise,0.129,0.054,0.052,53618340.0,390865097.0,91.271,1695.0,6251.0,15.0,7.0,2614.0
tp_2_2,1788598196163050912,2,cloud,0.18,0.112,0.107,27276267.0,101819321.0,121.243,1695.0,6251.0,15.0,12.0,4812.0
tp_2_2,1788598196163056583,3,cloud,0.356,0.114,0.107,163340826.0,1322507666.0,101.341,1695.0,6251.0,38.0,13.0,4812.0
tp_2_2,1788598197163965697,0,enterprise,0.074,0.053,0.051,26372111.0,16949066.0,98.288,1695.0,6251.0,6.0,5.0,2614.0
tp_2_2,1788598197164001074,1,enterprise,0.13,0.054,0.051,54757914.0,401191844.0,91.097,1695.0,6251.0,15.0,7.0,2614.0
tp_2_2,1788598197164010578,2,cloud,0.17,0.112,0.107,20230117.0,38547275.0,122.84,1695.0,6251.0,16.0,12.0,4812.0
tp_2_2,1788598197164016217,3,cloud,0.353,0.115,0.107,158928869.0,1292126675.0,102.778,1695.0,6251.0,39.0,16.0,4812.0
tp_2_2,1788598198164963814,0,enterprise,0.074,0.053,0.051,26091907.0,18103654.0,97.625,1695.0,6251.0,9.0,8.0,2614.0
tp_2_2,1788598198165002692,1,enterprise,0.126,0.053,0.05,52757689.0,385255694.0,91.124,1695.0,6251.0,10.0,5.0,2614.0
tp_2_2,1788598198165012886,2,cloud,0.169,0.112,0.107,20456719.0,30379541.0,121.897,1695.0,6251.0,20.0,16.0,4812.0
tp_2_2,1788598198165018813,3,cloud,0.372,0.115,0.107,172199017.0,1411136737.0,102.053,1695.0,6251.0,31.0,12.0,4812.0
tp_2_2,1788598199165926109,0,enterprise,0.075,0.054,0.052,26026091.0,16711490.0,98.298,1695.0,6251.0,9.0,8.0,2614.0
tp_2_2,1788598199165962655,1,enterprise,0.129,0.054,0.052,53368619.0,388383663.0,90.233,1695.0,6251.0,13.0,7.0,2614.0
tp_2_2,1788598199165972285,2,cloud,0.181,0.113,0.107,28097012.0,108846247.0,121.184,1695.0,6251.0,27.0,13.0,4812.0
tp_2_2,1788598199165977890,3,cloud,0.337,0.115,0.107,147967259.0,1182979565.0,101.245,1695.0,6251.0,30.0,12.0,4812.0
tp_2_2,1788598200166928953,0,enterprise,0.077,0.054,0.052,27398248.0,28635010.0,98.317,1695.0,6251.0,8.0,7.0,2614.0
tp_2_2,1788598200166971394,1,enterprise,0.13,0.054,0.052,55231072.0,396371780.0,90.881,1695.0,6251.0,15.0,7.0,2614.0
tp_2_2,1788598200166981585,2,cloud,0.168,0.112,0.107,19194501.0,30132420.0,121.971,1695.0,6251.0,14.0,11.0,4812.0
tp_2_2,1788598200166987372,3,cloud,0.349,0.115,0.107,156798593.0,1273046993.0,102.08,1695.0,6251.0,33.0,14.0,4812.0
tp_2_2,1788598201167916276,0,enterprise,0.076,0.054,0.052,26375933.0,19090720.0,98.478,1695.0,6251.0,6.0,5.0,2614.0
tp_2_2,1788598201167955638,1,enterprise,0.13,0.054,0.052,54712437.0,399392201.0,90.205,1695.0,6251.0,14.0,7.0,2614.0
tp_2_2,1788598201167965996,2,cloud,0.17,0.111,0.106,22717543.0,52580260.0,121.911,1695.0,6251.0,20.0,14.0,4812.0
tp_2_2,1788598201167971642,3,cloud,0.351,0.114,0.106,160114631.0,1294512058.0,102.483,1695.0,6251.0,38.0,14.0,4812.0
tp_2_2,1788598202168878683,0,enterprise,0.078,0.054,0.052,28382255.0,37714953.0,97.613,1695.0,6251.0,9.0,8.0,2614.0
tp_2_2,1788598202168914839,1,enterprise,0.124,0.054,0.051,50295494.0,360513524.0,90.306,1695.0,6251.0,12.0,5.0,2614.0
tp_2_2,1788598202168924383,2,cloud,0.169,0.112,0.107,19507644.0,30413400.0,121.781,1695.0,6251.0,20.0,16.0,4812.0
tp_2_2,1788598202168929929,3,cloud,0.354,0.115,0.107,161596465.0,1313933311.0,101.92,1695.0,6251.0,31.0,11.0,4812.0
tp_2_2,1788598203169886523,0,enterprise,0.076,0.054,0.051,27235241.0,19921248.0,96.597,1695.0,6251.0,8.0,7.0,2614.0
tp_2_2,1788598203169925760,1,enterprise,0.13,0.054,0.052,53887365.0,392955127.0,91.49,1695.0,6251.0,14.0,7.0,2614.0
tp_2_2,1788598203169936198,2,cloud,0.174,0.11,0.105,26052888.0,84005714.0,122.107,1695.0,6251.0,15.0,12.0,4812.0
tp_2_2,1788598203169942919,3,cloud,0.358,0.112,0.105,164049408.0,1341011820.0,101.417,1695.0,6251.0,41.0,14.0,4812.0
tp_2_2,1788598204170856411,0,enterprise,0.073,0.052,0.05,25151244.0,16639808.0,97.068,1695.0,6251.0,9.0,7.0,2614.0
tp_2_2,1788598204170893322,1,enterprise,0.127,0.052,0.05,54277278.0,399818674.0,90.272,1695.0,6251.0,10.0,5.0,2614.0
tp_2_2,1788598204170904559,2,cloud,0.176,0.113,0.108,24034295.0,72371565.0,121.68,1695.0,6251.0,20.0,16.0,4812.0
tp_2_2,1788598204170911409,3,cloud,0.365,0.115,0.108,169511011.0,1377112874.0,101.839,1695.0,6251.0,29.0,12.0,4812.0
tp_2_2,1788598205171812690,0,enterprise,0.075,0.054,0.052,26054302.0,16205810.0,97.464,1695.0,6251.0,8.0,7.0,2614.0
tp_2_2,1788598205171824353,1,enterprise,0.135,0.055,0.052,58610146.0,435439248.0,90.821,1695.0,6251.0,16.0,7.0,2614.0
tp_2_2,1788598205171832097,2,cloud,0.167,0.111,0.106,19703064.0,35949478.0,121.61,1695.0,6251.0,15.0,12.0,4812.0
tp_2_2,1788598205171837527,3,cloud,0.353,0.114,0.106,161505502.0,1316722325.0,101.43,1695.0,6251.0,28.0,12.0,4812.0
tp_2_2,1788598206172821697,0,enterprise,0.076,0.054,0.052,26079662.0,17247362.0,97.457,1695.0,6251.0,7.0,6.0,2614.0
tp_2_2,1788598206172856114,1,enterprise,0.132,0.055,0.052,55986113.0,411876289.0,90.674,1695.0,6251.0,13.0,6.0,2614.0
tp_2_2,1788598206172866902,2,cloud,0.166,0.11,0.105,20084620.0,29775164.0,121.785,1695.0,6251.0,18.0,14.0,4812.0
tp_2_2,1788598206172873116,3,cloud,0.355,0.113,0.105,162341387.0,1325287469.0,102.288,1695.0,6251.0,39.0,13.0,4812.0
tp_2_2,1788598207173791813,0,enterprise,0.075,0.052,0.05,26259824.0,25714475.0,99.029,1695.0,6251.0,9.0,8.0,2614.0
tp_2_2,1788598207173824295,1,enterprise,0.127,0.054,0.051,53398457.0,380658017.0,89.961,1695.0,6251.0,13.0,7.0,2614.0
tp_2_2,1788598207173833751,2,cloud,0.19,0.113,0.107,34083879.0,162616169.0,121.621,1695.0,6251.0,26.0,14.0,4812.0
tp_2_2,1788598207173845416,3,cloud,0.335,0.115,0.107,145214511.0,1158796774.0,101.633,1695.0,6251.0,30.0,12.0,4812.0
tp_2_2,1788598208174772008,0,enterprise,0.075,0.053,0.051,26262681.0,19152025.0,97.416,1695.0,6251.0,8.0,7.0,2614.0
tp_2_2,1788598208174807700,1,enterprise,0.143,0.053,0.05,66076112.0,505245137.0,91.69,1695.0,6251.0,10.0,5.0,2614.0
tp_2_2,1788598208174818185,2,cloud,0.165,0.11,0.105,18918732.0,29596221.0,121.606,1695.0,6251.0,20.0,16.0,4812.0
tp_2_2,1788598208174823793,3,cloud,0.38,0.113,0.105,181576287.0,1498231072.0,101.471,1695.0,6251.0,38.0,12.0,4812.0
tp_2_2,1788598209175758978,0,enterprise,0.074,0.053,0.051,26196034.0,16584986.0,97.414,1695.0,6251.0,8.0,7.0,2614.0
tp_2_2,1788598209175797239,1,enterprise,0.134,0.054,0.051,57854001.0,429390222.0,91.235,1695.0,6251.0,14.0,7.0,2614.0
tp_2_2,1788598209175813229,2,cloud,0.167,0.111,0.106,20186609.0,29984264.0,121.481,1695.0,6251.0,14.0,11.0,4812.0
tp_2_2,1788598209175818966,3,cloud,0.368,0.114,0.106,170286823.0,1395723521.0,101.848,1695.0,6251.0,32.0,12.0,4812.0
tp_2_2,1788598210176780682,0,enterprise,0.07,0.044,0.037,252756270.0,206450202.0,96.528,1695.0,6251.0,0.0,0.0,2614.0
tp_2_2,1788598210176816870,1,enterprise,0.099,0.044,0.037,228936487.0,402798773.0,94.797,1695.0,6251.0,0.0,0.0,2614.0
tp_2_2,1788598210176826705,2,cloud,0.184,0.108,0.085,622003252.0,617363186.0,126.326,1380.0,6251.0,0.0,0.0,4812.0
tp_2_2,1788598210176832521,3,cloud,0.265,0.108,0.085,638421988.0,1093278536.0,98.426,1335.0,6251.0,0.0,0.0,4812.0
tp_2_2,1788598211177782041,0,enterprise,0.097,0.053,0.034,717480786.0,595054220.0,102.605,1680.0,6251.0,0.0,0.0,2614.0
tp_2_2,1788598211177815331,1,enterprise,0.103,0.053,0.034,606427176.0,622349042.0,88.757,1680.0,6251.0,19.0,8.0,2614.0
tp_2_2,1788598211177824816,2,cloud,0.273,0.16,0.093,1812197435.0,1584074157.0,119.744,1215.0,6251.0,0.0,0.0,4812.0
tp_2_2,1788598211177830517,3,cloud,0.308,0.157,0.093,1703879096.0,1621188176.0,106.405,1365.0,6251.0,0.0,0.0,4812.0
tp_2_2,1788598212178777908,0,enterprise,0.081,0.05,0.051,113413637.0,218514742.0,101.481,1695.0,6251.0,6.0,5.0,2614.0
tp_2_2,1788598212178811147,1,enterprise,0.118,0.051,0.051,171184578.0,1220332454.0,89.341,1695.0,6251.0,14.0,7.0,2614.0
tp_2_2,1788598212178820312,2,cloud,0.17,0.103,0.108,62111693.0,68718800.0,121.474,1695.0,6251.0,14.0,11.0,4812.0
tp_2_2,1788598212178827570,3,cloud,0.33,0.108,0.108,540719050.0,4398556313.0,104.823,1695.0,6251.0,27.0,11.0,4812.0
tp_2_2,1788598213179768135,0,enterprise,0.081,0.05,0.051,113413637.0,218514742.0,98.341,1695.0,6251.0,5.0,4.0,2614.0
tp_2_2,1788598213179802508,1,enterprise,0.118,0.051,0.051,171184578.0,1220332454.0,91.827,1695.0,6251.0,10.0,5.0,2614.0
tp_2_2,1788598213179811569,2,cloud,0.17,0.103,0.108,62111693.0,68718800.0,124.104,1695.0,6251.0,17.0,13.0,4812.0
tp_2_2,1788598213179817237,3,cloud,0.33,0.108,0.108,540719050.0,4398556313.0,102.979,1695.0,6251.0,26.0,11.0,4812.0
tp_2_2,1788598214180763667,0,enterprise,0.08,0.049,0.05,111773976.0,230786029.0,96.15,1695.0,6251.0,10.0,8.0,2614.0
tp_2_2,1788598214180806078,1,enterprise,0.115,0.049,0.049,165793327.0,1182590678.0,92.894,1695.0,6251.0,11.0,5.0,2614.0
tp_2_2,1788598214180817840,2,cloud,0.169,0.101,0.106,71090516.0,152116476.0,123.736,1695.0,6251.0,21.0,16.0,4812.0
tp_2_2,1788598214180823526,3,cloud,0.327,0.105,0.106,532948812.0,4339450346.0,101.944,1695.0,6251.0,17.0,11.0,4812.0
tp_2_2,1788598215181768546,0,enterprise,0.077,0.048,0.049,104167439.0,164674561.0,100.523,1695.0,6251.0,10.0,8.0,2614.0
tp_2_2,1788598215181804067,1,enterprise,0.118,0.049,0.049,175985800.0,1275289956.0,88.985,1695.0,6251.0,12.0,7.0,2614.0
tp_2_2,1788598215181813462,2,cloud,0.179,0.103,0.107,93023492.0,352346868.0,122.362,1695.0,6251.0,18.0,14.0,4812.0
tp_2_2,1788598215181819124,3,cloud,0.344,0.107,0.107,589810754.0,4836855089.0,104.103,1695.0,6251.0,32.0,15.0,4812.0
tp_2_2,1788598216182761107,0,enterprise,0.085,0.051,0.052,122970592.0,301438900.0,97.257,1695.0,6251.0,9.0,5.0,2614.0
tp_2_2,1788598216182796634,1,enterprise,0.114,0.051,0.051,156747831.0,1080616423.0,91.07,1695.0,6251.0,12.0,7.0,2614.0
tp_2_2,1788598216182806236,2,cloud,0.176,0.104,0.109,79270353.0,222024269.0,122.611,1695.0,6251.0,14.0,11.0,4812.0
tp_2_2,1788598216182811906,3,cloud,0.317,0.108,0.109,497125931.0,4005434611.0,102.466,1695.0,6251.0,27.0,12.0,4812.0
tp_2_2,1788598217183753079,0,enterprise,0.089,0.051,0.052,134550441.0,405548956.0,97.912,1695.0,6251.0,10.0,8.0,2614.0
tp_2_2,1788598217183786269,1,enterprise,0.112,0.051,0.051,150392468.0,1032245451.0,90.273,1695.0,6251.0,9.0,6.0,2614.0
tp_2_2,1788598217183795682,2,cloud,0.235,0.104,0.107,263840389.0,1878894052.0,123.506,1695.0,6251.0,38.0,15.0,4812.0
tp_2_2,1788598217183801298,3,cloud,0.272,0.106,0.108,366982706.0,2839561739.0,101.951,1695.0,6251.0,17.0,11.0,4812.0
tp_2_2,1788598218184752470,0,enterprise,0.084,0.05,0.051,122496203.0,290536103.0,99.334,1695.0,6251.0,0.0,0.0,2614.0
tp_2_2,1788598218184786822,1,enterprise,0.121,0.051,0.051,175289387.0,1256346915.0,88.455,1695.0,6251.0,3.0,2.0,2614.0
tp_2_2,1788598218184796830,2,cloud,0.302,0.105,0.106,470125703.0,3751624646.0,119.577,1695.0,6251.0,14.0,11.0,4812.0
tp_2_2,1788598218184802846,3,cloud,0.213,0.102,0.106,199649934.0,1334289583.0,101.378,1695.0,6251.0,6.0,2.0,4812.0
tp_2_2,1788598219185754213,0,enterprise,0.071,0.044,0.045,99581805.0,188290051.0,95.547,1695.0,6251.0,6.0,5.0,2614.0
tp_2_2,1788598219185766900,1,enterprise,0.105,0.045,0.045,152145417.0,1087230808.0,91.53,1695.0,6251.0,15.0,7.0,2614.0
tp_2_2,1788598219185774636,2,cloud,0.15,0.092,0.096,54513132.0,58127612.0,122.068,1695.0,6251.0,14.0,11.0,4812.0
tp_2_2,1788598219185784760,3,cloud,0.294,0.096,0.096,483217806.0,3936026836.0,102.375,1695.0,6251.0,40.0,16.0,4812.0
tp_2_2,1788598220186779970,0,enterprise,0.082,0.051,0.052,114400651.0,225522963.0,98.406,1695.0,6251.0,6.0,5.0,2614.0
tp_2_2,1788598220186816922,1,enterprise,0.117,0.051,0.051,164984578.0,1165123619.0,90.85,1695.0,6251.0,13.0,7.0,2614.0
tp_2_2,1788598220186827931,2,cloud,0.17,0.104,0.109,62994063.0,66076987.0,122.9,1695.0,6251.0,16.0,12.0,4812.0
tp_2_2,1788598220186833645,3,cloud,0.337,0.109,0.109,554099060.0,4518004781.0,103.079,1695.0,6251.0,38.0,16.0,4812.0
tp_2_2,1788598221187793242,0,enterprise,0.08,0.05,0.051,107379431.0,187342880.0,98.833,1695.0,6251.0,8.0,6.0,2614.0
tp_2_2,1788598221187836147,1,enterprise,0.122,0.052,0.051,180659502.0,1304801818.0,91.126,1695.0,6251.0,14.0,8.0,2614.0
tp_2_2,1788598221187847752,2,cloud,0.17,0.104,0.109,61911862.0,66044242.0,122.289,1695.0,6251.0,18.0,15.0,4812.0
tp_2_2,1788598221187853729,3,cloud,0.331,0.109,0.109,539146538.0,4373989331.0,102.609,1695.0,6251.0,31.0,13.0,4812.0
tp_2_2,1788598222188821671,0,enterprise,0.083,0.05,0.051,120189750.0,279807842.0,98.355,1695.0,6251.0,10.0,8.0,2614.0
tp_2_2,1788598222188864522,1,enterprise,0.118,0.05,0.05,173710908.0,1250992946.0,91.358,1695.0,6251.0,10.0,6.0,2614.0
tp_2_2,1788598222188875799,2,cloud,0.174,0.105,0.109,72698939.0,162854021.0,123.579,1695.0,6251.0,18.0,14.0,4812.0
tp_2_2,1788598222188888614,3,cloud,0.332,0.109,0.109,540356948.0,4394137272.0,103.343,1695.0,6251.0,30.0,12.0,4812.0
tp_2_2,1788598223189818797,0,enterprise,0.085,0.051,0.052,123545611.0,306770899.0,97.691,1695.0,6251.0,9.0,6.0,2614.0
tp_2_2,1788598223189857512,1,enterprise,0.115,0.051,0.051,159899608.0,1109132745.0,91.013,1695.0,6251.0,9.0,5.0,2614.0
tp_2_2,1788598223189882071,2,cloud,0.172,0.105,0.109,63260637.0,68255890.0,121.416,1695.0,6251.0,16.0,12.0,4812.0
tp_2_2,1788598223189888040,3,cloud,0.334,0.109,0.109,538586445.0,4378344969.0,102.501,1695.0,6251.0,40.0,15.0,4812.0
tp_2_2,1788598224190824465,0,enterprise,0.09,0.051,0.052,136901465.0,426432551.0,96.695,1695.0,6251.0,7.0,5.0,2614.0
tp_2_2,1788598224190870262,1,enterprise,0.11,0.051,0.052,142336020.0,959759494.0,92.398,1695.0,6251.0,10.0,5.0,2614.0
tp_2_2,1788598224190880902,2,cloud,0.173,0.104,0.109,64677058.0,92652267.0,122.634,1695.0,6251.0,20.0,16.0,4812.0
tp_2_2,1788598224190886789,3,cloud,0.317,0.109,0.109,493636035.0,3964470334.0,102.318,1695.0,6251.0,42.0,16.0,4812.0
tp_2_2,1788598225191826669,0,enterprise,0.085,0.051,0.052,122962042.0,293052693.0,99.267,1695.0,6251.0,7.0,5.0,2614.0
tp_2_2,1788598225191867085,1,enterprise,0.118,0.052,0.051,166345882.0,1176076660.0,89.968,1695.0,6251.0,11.0,6.0,2614.0
tp_2_2,1788598225191878099,2,cloud,0.172,0.105,0.109,61980679.0,66416562.0,123.117,1695.0,6251.0,19.0,14.0,4812.0
tp_2_2,1788598225191883819,3,cloud,0.323,0.109,0.109,512013141.0,4139638292.0,103.117,1695.0,6251.0,32.0,15.0,4812.0
tp_2_2,1788598226192811302,0,enterprise,0.086,0.051,0.052,122998551.0,302105941.0,99.701,1695.0,6251.0,8.0,6.0,2614.0
tp_2_2,1788598226192849971,1,enterprise,0.115,0.052,0.052,159263102.0,1112041628.0,90.747,1695.0,6251.0,14.0,8.0,2614.0
tp_2_2,1788598226192860230,2,cloud,0.173,0.104,0.109,66753317.0,101140818.0,122.7,1695.0,6251.0,16.0,13.0,4812.0
tp_2_2,1788598226192866244,3,cloud,0.328,0.109,0.109,525515538.0,4262225792.0,103.011,1695.0,6251.0,35.0,14.0,4812.0
tp_2_2,1788598227193807392,0,enterprise,0.085,0.051,0.052,122964450.0,302155990.0,96.847,1695.0,6251.0,8.0,6.0,2614.0
tp_2_2,1788598227193850041,1,enterprise,0.114,0.051,0.052,152902881.0,1055086411.0,92.257,1695.0,6251.0,13.0,8.0,2614.0
tp_2_2,1788598227193857223,2,cloud,0.19,0.106,0.11,109002652.0,486970985.0,122.463,1695.0,6251.0,16.0,12.0,4812.0
tp_2_2,1788598227193862515,3,cloud,0.315,0.109,0.11,487669060.0,3909311135.0,102.761,1695.0,6251.0,32.0,13.0,4812.0
tp_2_2,1788598228194801252,0,enterprise,0.086,0.051,0.052,125883988.0,328061195.0,96.766,1695.0,6251.0,10.0,8.0,2614.0
tp_2_2,1788598228194838558,1,enterprise,0.115,0.052,0.052,158317840.0,1103661248.0,92.817,1695.0,6251.0,15.0,8.0,2614.0
tp_2_2,1788598228194855083,2,cloud,0.172,0.105,0.11,63189254.0,66216296.0,124.38,1695.0,6251.0,14.0,11.0,4812.0
tp_2_2,1788598228194860843,3,cloud,0.333,0.109,0.11,541805525.0,4406725477.0,104.037,1695.0,6251.0,28.0,11.0,4812.0
tp_2_2,1788598229195792130,0,enterprise,0.086,0.051,0.052,123869643.0,309632309.0,99.118,1695.0,6251.0,10.0,8.0,2614.0
tp_2_2,1788598229195825658,1,enterprise,0.116,0.052,0.052,160250457.0,1120901929.0,92.871,1695.0,6251.0,13.0,7.0,2614.0
tp_2_2,1788598229195835445,2,cloud,0.172,0.105,0.11,61952105.0,66115243.0,124.989,1695.0,6251.0,15.0,12.0,4812.0
tp_2_2,1788598229195841154,3,cloud,0.334,0.109,0.11,541681071.0,4405482403.0,105.601,1695.0,6251.0,29.0,11.0,4812.0
tp_2_2,1788598230196799759,0,enterprise,0.086,0.051,0.052,124581367.0,316220507.0,100.797,1695.0,6251.0,10.0,8.0,2614.0
tp_2_2,1788598230196832970,1,enterprise,0.115,0.052,0.052,158617859.0,1097749217.0,89.34,1695.0,6251.0,11.0,6.0,2614.0
tp_2_2,1788598230196843392,2,cloud,0.173,0.105,0.11,65110755.0,94331811.0,124.043,1695.0,6251.0,16.0,13.0,4812.0
